Test 1,123456,123468999,5/18/98 7:19:50 PM
Test 1,123456,123469099,5/18/98 7:20:03 PM
Test 1,123456,123469199,5/18/98 7:20:14 PM
Test 1,123456,123469299,5/18/98 7:20:25 PM
Test 1,123456,123469399,5/18/98 7:20:37 PM
Test 1,123456,123469499,5/18/98 7:20:48 PM
Test 1,123456,123469599,5/18/98 7:21:01 PM
Test 1,123456,123469699,5/18/98 7:21:12 PM
Test 1,123456,123469799,5/18/98 7:21:23 PM
Test 1,123456,123469899,5/18/98 7:21:34 PM
Test 1,123456,123469999,5/18/98 7:21:46 PM
Test 1,123456,123470099,5/18/98 7:22:27 PM
Test 1,123456,123470199,5/18/98 7:22:39 PM
Test 1,123456,123470299,5/18/98 7:22:52 PM
Test 1,123456,123470399,5/18/98 7:23:04 PM
Test 1,123456,123470499,5/18/98 7:23:15 PM
Test 1,123456,123470599,5/18/98 7:23:26 PM
Test 1,123456,123470699,5/18/98 7:23:38 PM
Test 1,123456,123470799,5/18/98 7:23:51 PM
Test 1,123456,123470899,5/18/98 7:24:39 PM
Test 1,123456,123470999,5/19/98 7:48:00 AM
Test 1,123456,123471099,5/19/98 7:48:17 AM
Test 1,123456,123471199,5/19/98 7:48:30 AM
Test 1,123456,123471299,5/19/98 7:48:45 AM
Test 1,123456,123471399,5/19/98 7:48:57 AM
Test 1,123456,123471499,5/19/98 7:49:09 AM
Test 1,123456,123471599,5/19/98 7:49:20 AM
Test 1,123456,123471699,5/19/98 7:49:34 AM
Test 1,123456,123471799,5/19/98 7:50:11 AM
Test 1,123456,123471899,5/19/98 7:50:39 AM
Test 1,123456,123471999,5/19/98 7:51:00 AM
Test 1,123456,123472099,5/19/98 7:51:13 AM
Test 1,123456,123472199,5/19/98 7:55:42 AM
Test 1,123456,123472299,5/19/98 7:56:26 AM
Test 1,123456,123472399,5/19/98 7:56:46 AM
Test 1,123456,123472499,5/19/98 7:57:01 AM
Test 1,123456,123472599,5/19/98 7:58:06 AM
Test 1,123456,123472699,5/19/98 7:58:21 AM
Test 1,123456,123472799,5/19/98 8:07:25 AM
Test 1,123456,123472899,5/19/98 8:07:36 AM
Test 1,123456,123472999,5/19/98 8:07:48 AM
Test 1,123456,123473099,5/19/98 8:08:07 AM
Test 1,123456,123473199,5/19/98 11:52:57 AM
Test 1,123456,123473299,5/19/98 11:53:16 AM
Test 1,123456,123473399,5/19/98 11:53:38 AM
Test 1,123456,123473499,5/19/98 11:53:53 AM
Test 1,123456,123473599,5/19/98 11:54:03 AM
Test 1,123456,123473699,5/19/98 11:57:33 AM
Test 1,123456,123473799,5/19/98 11:57:47 AM
Test 1,123456,123473899,5/19/98 11:58:00 AM
Test 1,123456,123473999,5/19/98 11:58:14 AM
Test 1,123456,123474099,5/19/98 11:58:28 AM
Test 1,123456,123474199,5/19/98 11:59:42 AM
Test 1,123456,123474299,5/19/98 11:59:55 AM
Test 1,123456,123474399,5/19/98 12:28:43 PM
Test 1,123456,123474499,5/19/98 12:29:54 PM
Test 1,123456,123474599,5/19/98 12:32:54 PM
Test 1,123456,123474699,5/19/98 12:33:08 PM
Test 1,123456,123474799,5/19/98 12:33:52 PM
Test 1,123456,123474899,5/19/98 12:41:00 PM
Test 1,123456,123474999,5/19/98 12:41:12 PM
Test 1,123456,123475099,5/19/98 12:41:22 PM
Test 1,123456,123475199,5/19/98 12:41:32 PM
Test 1,123456,123475299,5/19/98 12:41:40 PM
Test 1,123456,123475399,5/19/98 12:41:48 PM
Test 1,123456,123475499,5/19/98 12:41:56 PM
Test 1,123456,123475599,5/19/98 12:42:04 PM
Test 1,123456,123475699,5/19/98 12:42:15 PM
Test 1,123456,123475799,5/19/98 12:52:54 PM
Test 1,123456,123475899,5/19/98 12:53:22 PM
Test 1,123456,123475999,5/19/98 12:53:30 PM
Test 1,123456,123476099,5/19/98 12:53:39 PM
Test 1,123456,123476199,5/19/98 12:53:48 PM
Test 1,123456,123476299,5/19/98 12:53:57 PM
Test 1,123456,123476399,5/19/98 12:54:06 PM
Test 1,123456,123476499,5/19/98 12:54:49 PM
Test 1,123456,123476599,5/19/98 12:54:57 PM
Test 1,123456,123476699,5/19/98 12:55:07 PM
Test 1,123456,123476799,5/19/98 12:55:15 PM
Test 1,123456,123476899,5/19/98 12:55:24 PM
Test 1,123456,123476999,5/19/98 12:55:37 PM
Test 1,123456,123477099,5/19/98 12:55:48 PM
Test 1,123456,123477199,5/19/98 12:56:05 PM
Test 1,123456,123477299,5/19/98 12:56:13 PM
Test 1,123456,123477399,5/19/98 12:56:47 PM
Test 1,123456,123477499,5/19/98 12:56:55 PM
Test 1,123456,123477599,5/19/98 12:57:03 PM
Test 1,123456,123477699,5/19/98 12:57:24 PM
Test 1,123456,123477799,5/19/98 1:47:26 PM
Test 1,123456,123477899,5/19/98 1:50:46 PM
Test 1,123456,123477999,5/19/98 1:50:54 PM
Test 1,123456,123478099,5/19/98 1:51:03 PM
Test 1,123456,123478199,5/19/98 1:51:11 PM
Test 1,123456,123478299,5/19/98 1:51:19 PM
Test 1,123456,123478399,5/19/98 1:51:28 PM
Test 1,123456,123478499,5/19/98 1:51:36 PM
Test 1,123456,123478599,5/19/98 1:51:44 PM
Test 1,123456,123478699,5/19/98 1:51:52 PM
Test 1,123456,123478799,5/19/98 2:11:10 PM
Test 1,123456,123478899,5/19/98 2:11:20 PM
Test 1,123456,123478999,5/19/98 2:11:29 PM
Test 1,123456,123479099,5/19/98 2:11:37 PM
Test 1,123456,123479199,5/19/98 2:11:47 PM
Test 1,123456,123479299,5/19/98 2:12:41 PM
Test 1,123456,123479399,5/19/98 2:14:18 PM
Test 1,123456,123479499,5/19/98 2:14:27 PM
Test 1,123456,123479599,5/19/98 2:14:36 PM
Test 1,123456,123479699,5/19/98 2:14:44 PM
Test 1,123456,123479799,5/19/98 2:14:58 PM
Test 1,123456,123479899,5/19/98 2:15:11 PM
Test 1,123456,123479999,5/19/98 2:15:19 PM
Test 1,123456,123480099,5/19/98 2:15:27 PM
Test 1,123456,123480199,5/19/98 2:25:23 PM
Test 1,123456,123480299,5/19/98 2:25:32 PM
Test 1,123456,123480399,5/19/98 2:25:40 PM
Test 1,123456,123480499,5/19/98 2:25:57 PM
Test 1,123456,123480999,5/19/98 2:27:18 PM
Test 1,123456,123481099,5/19/98 2:30:16 PM
Test 1,123456,123481199,5/19/98 2:30:25 PM
Test 1,123456,123481299,5/19/98 2:30:33 PM
Test 1,123456,123481399,5/19/98 2:30:41 PM
Test 1,123456,123481499,5/19/98 2:30:49 PM
Test 1,123456,123482199,5/19/98 2:32:43 PM
Test 1,123456,123482299,5/19/98 2:33:00 PM
Test 1,123456,123482399,5/19/98 2:33:09 PM
Test 1,123456,123482499,5/19/98 2:33:17 PM
Test 1,123456,123482599,5/19/98 2:33:26 PM
Test 1,123456,123482799,5/19/98 2:33:51 PM
Test 1,123456,123482899,5/19/98 2:37:10 PM
Test 1,123456,123482999,5/19/98 2:37:19 PM
Test 1,123456,123483099,5/19/98 2:46:17 PM
Test 1,123456,123483199,5/19/98 2:52:07 PM
Test 1,123456,123483299,5/19/98 2:52:21 PM
Test 1,123456,123483399,5/19/98 3:04:29 PM
Test 1,123456,123483499,5/19/98 3:05:22 PM
Test 1,123456,123483599,5/19/98 3:05:35 PM
Test 1,123456,123483699,5/19/98 3:07:02 PM
Test 1,123456,123483799,5/19/98 3:14:12 PM
Test 1,123456,123483899,5/19/98 3:14:44 PM
Test 1,123456,123483999,5/19/98 3:15:50 PM
Test 1,123456,123484099,5/19/98 3:18:39 PM
Test 1,123456,123484199,5/19/98 3:23:07 PM
Test 1,123456,123484299,5/19/98 3:26:34 PM
Test 1,123456,123484399,5/19/98 3:31:41 PM
Test 1,123456,123484499,5/19/98 3:45:10 PM
Test 1,123456,123484599,5/19/98 3:45:54 PM
Test 1,123456,123484699,5/19/98 3:46:10 PM
Test 1,123456,123484799,5/19/98 3:46:21 PM
Test 1,123456,123484899,5/19/98 3:46:31 PM
Test 1,123456,123484999,5/19/98 3:46:40 PM
Test 1,123456,123485099,5/19/98 3:46:49 PM
Test 1,123456,123485199,5/19/98 3:46:58 PM
Test 1,123456,123485299,5/19/98 3:47:07 PM
Test 1,123456,123485399,5/19/98 3:47:18 PM
Test 1,123456,123485499,5/19/98 3:48:37 PM
Test 1,123456,123485599,5/19/98 4:10:00 PM
Test 1,123456,123485699,5/19/98 4:10:45 PM
Test 1,123456,123485799,5/19/98 4:11:07 PM
Test 1,123456,123485899,5/19/98 4:11:47 PM
Test 1,123456,123485999,5/19/98 4:12:11 PM
Test 1,123456,123486099,5/19/98 4:12:22 PM
Test 1,123456,123486199,5/19/98 4:12:32 PM
Test 1,123456,123486299,5/19/98 4:13:21 PM
Test 1,123456,123486399,5/19/98 4:14:27 PM
Test 1,123456,123486499,5/19/98 4:18:11 PM
Test 1,123456,123486599,5/19/98 5:00:36 PM
Test 1,123456,123486699,5/19/98 5:04:56 PM
Test 1,123456,123486799,5/19/98 5:13:22 PM
Test 1,123456,123486899,5/19/98 5:20:26 PM
Test 1,123456,123486999,5/19/98 5:20:44 PM
Test 1,123456,123487099,5/19/98 5:20:58 PM
Test 1,123456,123487199,5/19/98 5:21:08 PM
Test 1,123456,123487299,5/19/98 5:21:19 PM
Test 1,123456,123487399,5/19/98 5:21:28 PM
Test 1,123456,123487499,5/19/98 5:21:43 PM
Test 1,123456,123487599,5/19/98 5:21:56 PM
Test 1,123456,123487699,5/19/98 5:46:58 PM
Test 1,123456,123487799,5/19/98 5:47:11 PM
Test 1,123456,123487899,5/19/98 5:47:21 PM
Test 1,123456,123487999,5/19/98 5:47:41 PM
Test 1,123456,100000102,5/19/98 5:55:42 PM
Test 1,123456,100000202,5/19/98 5:55:51 PM
Test 1,123456,100000302,5/19/98 5:56:02 PM
Test 1,123456,100000402,5/19/98 5:56:17 PM
Test 1,123456,100000502,5/19/98 5:56:33 PM
Test 1,123456,100000602,5/19/98 5:56:46 PM
Test 1,123456,100000702,5/19/98 5:57:03 PM
Test 1,123456,100000802,5/19/98 5:57:12 PM
Test 1,123456,100000902,5/19/98 5:57:32 PM
Test 1,123456,100001002,5/19/98 5:58:02 PM
Test 1,123456,100001102,5/19/98 5:58:16 PM
Test 1,123456,100001202,5/19/98 5:58:32 PM
Test 1,123456,100001302,5/19/98 5:59:03 PM
Test 1,123456,100001402,5/19/98 5:59:20 PM
Test 1,123456,100001502,5/19/98 5:59:32 PM
Test 1,123456,100001602,5/19/98 7:45:45 PM
Test 1,123456,100001702,5/19/98 7:46:01 PM
Test 1,123456,100001802,5/19/98 7:46:11 PM
Test 1,123456,100001902,5/19/98 7:46:22 PM
Test 1,123456,100002002,5/19/98 7:46:35 PM
Test 1,123456,100002102,5/19/98 7:46:46 PM
Test 1,123456,100002202,5/19/98 7:46:57 PM
Test 1,123456,100002302,5/19/98 7:47:06 PM
Test 1,123456,100002402,5/19/98 7:47:19 PM
Test 1,123456,100002502,5/19/98 7:47:30 PM
Test 1,123456,100002602,5/19/98 7:47:40 PM
Test 1,123456,100002702,5/19/98 7:47:53 PM
Test 1,123456,100002802,5/19/98 7:48:02 PM
Test 1,123456,100002902,5/19/98 7:48:13 PM
Test 1,123456,100003002,5/19/98 7:48:22 PM
Test 1,123456,100003102,5/19/98 7:48:33 PM
Test 1,123456,100003202,5/19/98 7:50:05 PM
Test 1,123456,100003302,5/19/98 7:52:11 PM
Test 1,123456,100003402,5/19/98 7:59:09 PM
Test 1,123456,100003502,5/19/98 7:59:21 PM
Test 1,123456,100003602,5/19/98 7:59:30 PM
Test 1,123456,100003702,5/19/98 7:59:40 PM
Test 1,123456,100003802,5/19/98 8:01:05 PM
Test 1,123456,100003902,5/19/98 8:01:45 PM
Test 1,123456,100004002,5/19/98 8:01:59 PM
Test 1,123456,100004102,5/19/98 8:03:16 PM
Test 1,123456,100004202,5/19/98 11:13:14 PM
Test 1,123456,100004302,5/19/98 11:13:23 PM
Test 1,123456,100004402,5/19/98 11:13:32 PM
Test 1,123456,100004502,5/19/98 11:13:41 PM
Test 1,123456,100004602,5/19/98 11:13:50 PM
Test 1,123456,100004702,5/19/98 11:13:59 PM
Test 1,123456,100004802,5/19/98 11:14:08 PM
Test 1,123456,100004902,5/19/98 11:15:13 PM
Test 1,123456,100005002,5/19/98 11:15:22 PM
Test 1,123456,100005102,5/19/98 11:15:55 PM
Test 1,123456,100005202,5/19/98 11:16:51 PM
Test 1,123456,100005302,5/19/98 11:17:00 PM
Test 1,123456,100005402,5/19/98 11:17:09 PM
Test 1,123456,100005502,5/19/98 11:17:21 PM
Test 1,123456,100005602,5/19/98 11:17:32 PM
Test 1,123456,100005702,5/19/98 11:17:43 PM
Test 1,123456,100005802,5/19/98 11:17:52 PM
Test 1,123456,100005902,5/19/98 11:18:01 PM
Test 1,123456,100006002,5/19/98 11:18:10 PM
Test 1,123456,100006102,5/19/98 11:18:19 PM
Test 1,123456,100006202,5/19/98 11:18:28 PM
Test 1,123456,100006302,5/19/98 11:18:37 PM
Test 1,123456,100006402,5/19/98 11:19:59 PM
Test 1,123456,100006502,5/19/98 11:20:08 PM
Test 1,123456,100006602,5/19/98 11:20:17 PM
Test 1,123456,100006702,5/19/98 11:20:26 PM
Test 1,123456,100006802,5/19/98 11:20:37 PM
Test 1,123456,100006902,5/19/98 11:20:47 PM
Test 1,123456,100007002,5/19/98 11:20:56 PM
Test 1,123456,100007102,5/19/98 11:21:06 PM
Test 1,123456,100007202,5/19/98 11:21:15 PM
Test 1,123456,100007302,5/19/98 11:22:37 PM
Test 1,123456,100007402,5/19/98 11:22:47 PM
Test 1,123456,100007502,5/19/98 11:24:05 PM
Test 1,123456,100007602,5/19/98 11:24:15 PM
Test 1,123456,100007702,5/19/98 11:24:24 PM
Test 1,123456,100007802,5/19/98 11:24:33 PM
Test 1,123456,100007902,5/19/98 11:25:53 PM
Test 1,123456,100008002,5/19/98 11:26:02 PM
Test 1,123456,100008102,5/19/98 11:27:27 PM
Test 1,123456,100008202,5/19/98 11:27:36 PM
Test 1,123456,100008302,5/19/98 11:27:46 PM
Test 1,123456,100008402,5/19/98 11:29:14 PM
Test 1,123456,100008502,5/19/98 11:29:23 PM
Test 1,123456,100008602,5/19/98 11:29:32 PM
Test 1,123456,100008702,5/19/98 11:29:41 PM
Test 1,123456,100008802,5/19/98 11:31:16 PM
Test 1,123456,100008902,5/19/98 11:31:25 PM
Test 1,123456,100009002,5/19/98 11:31:36 PM
Test 1,123456,100009102,5/19/98 11:31:48 PM
Test 1,123456,100009202,5/19/98 11:32:02 PM
Test 1,123456,100009302,5/19/98 11:33:37 PM
Test 1,123456,100009402,5/19/98 11:33:46 PM
Test 1,123456,100009502,5/19/98 11:33:56 PM
Test 1,123456,100009602,5/19/98 11:34:52 PM
Test 1,123456,100009702,5/19/98 11:35:01 PM
Test 1,123456,100009802,5/20/98 8:41:20 AM
Test 1,123456,100009902,5/20/98 10:01:57 AM
Test 1,123456,100010002,5/20/98 10:02:06 AM
Test 1,123456,100010102,5/20/98 10:07:05 AM
Test 1,123456,100010202,5/20/98 10:57:11 AM
Test 1,123456,100010302,5/20/98 10:57:31 AM
Test 1,123456,100010402,5/20/98 11:52:24 AM
Test 1,123456,100010502,5/20/98 11:52:33 AM
Test 1,123456,100010602,5/20/98 11:52:42 AM
Test 1,123456,100010702,5/20/98 11:52:51 AM
Test 1,123456,100010802,5/20/98 11:53:00 AM
Test 1,123456,100010902,5/20/98 11:53:11 AM
Test 1,123456,100011002,5/20/98 11:53:21 AM
Test 1,123456,100011102,5/20/98 11:53:30 AM
Test 1,123456,100011202,5/20/98 11:53:40 AM
Test 1,123456,100011302,5/20/98 11:53:50 AM
Test 1,123456,100011402,5/20/98 11:54:07 AM
Test 1,123456,100011502,5/20/98 11:54:17 AM
Test 1,123456,100011602,5/20/98 11:54:35 AM
Test 1,123456,100011702,5/20/98 11:54:45 AM
Test 1,123456,100011802,5/20/98 11:54:54 AM
Test 1,123456,100011902,5/20/98 11:55:03 AM
Test 1,123456,100012002,5/20/98 11:55:14 AM
Test 1,123456,100012102,5/20/98 12:08:20 PM
Test 1,123456,100012202,5/20/98 12:17:12 PM
Test 1,123456,100012302,5/20/98 12:17:29 PM
Test 1,123456,100012402,5/20/98 12:17:38 PM
Test 1,123456,100012502,5/20/98 12:17:49 PM
Test 1,123456,100012602,5/20/98 12:18:01 PM
Test 1,123456,100012702,5/20/98 12:18:12 PM
Test 1,123456,100012802,5/20/98 12:18:21 PM
Test 1,123456,100012902,5/20/98 12:18:30 PM
Test 1,123456,100013002,5/20/98 12:18:39 PM
Test 1,123456,100013102,5/20/98 12:18:48 PM
Test 1,123456,100013202,5/20/98 12:18:58 PM
Test 1,123456,100013302,5/20/98 12:19:07 PM
Test 1,123456,100013402,5/20/98 12:19:17 PM
Test 1,123456,100013502,5/20/98 12:19:26 PM
Test 1,123456,100013602,5/20/98 12:19:35 PM
Test 1,123456,100013702,5/20/98 12:19:44 PM
Test 1,123456,100013802,5/20/98 12:19:53 PM
Test 1,123456,100013902,5/20/98 12:20:02 PM
Test 1,123456,100014002,5/20/98 12:20:12 PM
Test 1,123456,100014102,5/20/98 12:20:24 PM
Test 1,123456,100014202,5/20/98 12:20:34 PM
Test 1,123456,100014302,5/20/98 12:20:43 PM
Test 1,123456,100014402,5/20/98 12:20:54 PM
Test 1,123456,100014502,5/20/98 12:21:03 PM
Test 1,123456,100014602,5/20/98 12:21:12 PM
Test 1,123456,100014702,5/20/98 12:21:21 PM
Test 1,123456,100014802,5/20/98 12:21:32 PM
Test 1,123456,100014902,5/20/98 12:21:42 PM
Test 1,123456,100015002,5/20/98 12:21:52 PM
Test 1,123456,100015102,5/20/98 12:22:01 PM
Test 1,123456,100015202,5/20/98 12:22:10 PM
Test 1,123456,100015302,5/20/98 12:22:19 PM
Test 1,123456,100015402,5/20/98 12:22:28 PM
Test 1,123456,100015502,5/20/98 12:22:37 PM
Test 1,123456,100015602,5/20/98 12:22:48 PM
Test 1,123456,100015702,5/20/98 12:22:57 PM
Test 1,123456,100015802,5/20/98 12:23:06 PM
Test 1,123456,100015902,5/20/98 12:23:18 PM
Test 1,123456,100016002,5/20/98 12:23:28 PM
Test 1,123456,100016102,5/20/98 12:23:39 PM
Test 1,123456,100016202,5/20/98 12:23:48 PM
Test 1,123456,100016302,5/20/98 12:23:57 PM
Test 1,123456,100016402,5/20/98 12:24:06 PM
Test 1,123456,100016502,5/20/98 12:24:17 PM
Test 1,123456,100016602,5/20/98 12:24:27 PM
Test 1,123456,100016702,5/20/98 12:24:36 PM
Test 1,123456,100016802,5/20/98 12:24:49 PM
Test 1,123456,100016902,5/20/98 12:25:31 PM
Test 1,123456,100017002,5/20/98 12:25:40 PM
Test 1,123456,100017102,5/20/98 12:26:09 PM
Test 1,123456,100017202,5/20/98 12:26:18 PM
Test 1,123456,100017302,5/20/98 12:26:27 PM
Test 1,123456,100017402,5/20/98 12:26:40 PM
Test 1,123456,100017502,5/20/98 12:26:50 PM
Test 1,123456,100017602,5/20/98 12:27:00 PM
Test 1,123456,100017702,5/20/98 12:27:10 PM
Test 1,123456,100017802,5/20/98 12:27:20 PM
Test 1,123456,100017902,5/20/98 12:27:30 PM
Test 1,123456,100018002,5/20/98 12:27:39 PM
Test 1,123456,100018102,5/20/98 12:27:48 PM
Test 1,123456,100018202,5/20/98 12:27:57 PM
Test 1,123456,100018302,5/20/98 12:28:07 PM
Test 1,123456,100018402,5/20/98 12:28:16 PM
Test 1,123456,100018502,5/20/98 12:28:25 PM
Test 1,123456,100018602,5/20/98 12:28:34 PM
Test 1,123456,100018702,5/20/98 12:28:44 PM
Test 1,123456,100018802,5/20/98 12:28:53 PM
Test 1,123456,100018902,5/20/98 12:29:02 PM
Test 1,123456,100019002,5/20/98 12:29:11 PM
Test 1,123456,100019102,5/20/98 12:29:20 PM
Test 1,123456,100019202,5/20/98 12:29:29 PM
Test 1,123456,100019302,5/20/98 12:29:38 PM
Test 1,123456,100019402,5/20/98 12:29:47 PM
Test 1,123456,100019502,5/20/98 12:29:56 PM
Test 1,123456,100019602,5/20/98 12:30:05 PM
Test 1,123456,100019702,5/20/98 12:30:14 PM
Test 1,123456,100019802,5/20/98 12:30:23 PM
Test 1,123456,100019902,5/20/98 12:30:32 PM
Test 1,123456,100020002,5/20/98 12:30:42 PM
Test 1,123456,100020102,5/20/98 12:30:51 PM
Test 1,123456,100020202,5/20/98 12:31:00 PM
Test 1,123456,100020302,5/20/98 12:31:09 PM
Test 1,123456,100020402,5/20/98 12:31:19 PM
Test 1,123456,100020502,5/20/98 12:31:28 PM
Test 1,123456,100020602,5/20/98 12:31:37 PM
Test 1,123456,100020702,5/20/98 12:31:46 PM
Test 1,123456,100020802,5/20/98 12:31:55 PM
Test 1,123456,100020902,5/20/98 12:32:04 PM
Test 1,123456,100021002,5/20/98 12:32:14 PM
Test 1,123456,100021102,5/20/98 12:32:27 PM
Test 1,123456,100021202,5/20/98 12:32:38 PM
Test 1,123456,100021302,5/20/98 12:32:48 PM
Test 1,123456,100021402,5/20/98 12:32:58 PM
Test 1,123456,100021502,5/20/98 12:33:07 PM
Test 1,123456,100021602,5/20/98 12:33:17 PM
Test 1,123456,100021702,5/20/98 12:33:26 PM
Test 1,123456,100021802,5/20/98 12:33:36 PM
Test 1,123456,100021902,5/20/98 12:33:46 PM
Test 1,123456,100022002,5/20/98 12:33:55 PM
Test 1,123456,100022102,5/20/98 12:34:05 PM
Test 1,123456,100022202,5/20/98 12:34:14 PM
Test 1,123456,100022302,5/20/98 12:34:23 PM
Test 1,123456,100022402,5/20/98 12:34:33 PM
Test 1,123456,100022502,5/20/98 12:34:43 PM
Test 1,123456,100022602,5/20/98 12:34:52 PM
Test 1,123456,100022702,5/20/98 12:35:01 PM
Test 1,123456,100022802,5/20/98 12:35:10 PM
Test 1,123456,100022902,5/20/98 12:35:19 PM
Test 1,123456,100023002,5/20/98 12:35:28 PM
Test 1,123456,100023102,5/20/98 12:35:39 PM
Test 1,123456,100023202,5/20/98 12:35:49 PM
Test 1,123456,100023302,5/20/98 12:36:01 PM
Test 1,123456,100023402,5/20/98 12:36:10 PM
Test 1,123456,100023502,5/20/98 12:36:19 PM
Test 1,123456,100023602,5/20/98 12:36:28 PM
Test 1,123456,100023702,5/20/98 12:36:38 PM
Test 1,123456,100023802,5/20/98 12:36:47 PM
Test 1,123456,100023902,5/20/98 12:36:56 PM
Test 1,123456,100024002,5/20/98 12:37:07 PM
Test 1,123456,100024102,5/20/98 12:37:16 PM
Test 1,123456,100024202,5/20/98 12:37:25 PM
Test 1,123456,100024302,5/20/98 12:37:34 PM
Test 1,123456,100024402,5/20/98 12:37:43 PM
Test 1,123456,100024502,5/20/98 12:37:53 PM
Test 1,123456,100024602,5/20/98 12:38:02 PM
Test 1,123456,100024702,5/20/98 12:38:11 PM
Test 1,123456,100024802,5/20/98 12:38:21 PM
Test 1,123456,100024902,5/20/98 12:38:33 PM
Test 1,123456,100025002,5/20/98 12:38:42 PM
Test 1,123456,100025102,5/20/98 12:38:52 PM
Test 1,123456,100025202,5/20/98 12:39:02 PM
Test 1,123456,100025302,5/20/98 12:39:11 PM
Test 1,123456,100025402,5/20/98 12:39:21 PM
Test 1,123456,100025502,5/20/98 12:39:30 PM
Test 1,123456,100025602,5/20/98 12:39:39 PM
Test 1,123456,100025702,5/20/98 12:39:49 PM
Test 1,123456,100025802,5/20/98 12:39:59 PM
Test 1,123456,100025902,5/20/98 12:40:08 PM
Test 1,123456,100026002,5/20/98 12:40:17 PM
Test 1,123456,100026102,5/20/98 12:40:26 PM
Test 1,123456,100026202,5/20/98 12:40:35 PM
Test 1,123456,100026302,5/20/98 12:40:45 PM
Test 1,123456,100026402,5/20/98 12:40:54 PM
Test 1,123456,100026502,5/20/98 12:41:03 PM
Test 1,123456,100026602,5/20/98 12:41:18 PM
Test 1,123456,100026702,5/20/98 12:41:30 PM
Test 1,123456,100026802,5/20/98 12:41:42 PM
Test 1,123456,100026902,5/20/98 12:41:53 PM
Test 1,123456,100027002,5/20/98 12:42:02 PM
Test 1,123456,100027102,5/20/98 12:42:13 PM
Test 1,123456,100027202,5/20/98 12:42:23 PM
Test 1,123456,100027302,5/20/98 12:42:34 PM
Test 1,123456,100027402,5/20/98 12:42:43 PM
Test 1,123456,100027502,5/20/98 12:42:52 PM
Test 1,123456,100027602,5/20/98 12:43:01 PM
Test 1,123456,100027702,5/20/98 12:43:10 PM
Test 1,123456,100027802,5/20/98 12:43:20 PM
Test 1,123456,100027902,5/20/98 12:43:29 PM
Test 1,123456,100028002,5/20/98 12:43:38 PM
Test 1,123456,100028102,5/20/98 12:43:47 PM
Test 1,123456,100028202,5/20/98 12:43:56 PM
Test 1,123456,100028302,5/20/98 12:44:05 PM
Test 1,123456,100028402,5/20/98 12:44:14 PM
Test 1,123456,100028502,5/20/98 12:44:23 PM
Test 1,123456,100028602,5/20/98 12:44:32 PM
Test 1,123456,100028702,5/20/98 12:44:41 PM
Test 1,123456,100028802,5/20/98 12:44:50 PM
Test 1,123456,100028902,5/20/98 12:44:59 PM
Test 1,123456,100029002,5/20/98 12:45:08 PM
Test 1,123456,100029102,5/20/98 12:45:18 PM
Test 1,123456,100029202,5/20/98 12:45:27 PM
Test 1,123456,100029302,5/20/98 12:45:38 PM
Test 1,123456,100029402,5/20/98 12:45:47 PM
Test 1,123456,100029502,5/20/98 12:45:56 PM
Test 1,123456,100029602,5/20/98 12:46:05 PM
Test 1,123456,100029702,5/20/98 12:46:16 PM
Test 1,123456,100029802,5/20/98 12:46:25 PM
Test 1,123456,100029902,5/20/98 12:46:35 PM
Test 1,123456,100030002,5/20/98 12:46:44 PM
Test 1,123456,100030102,5/20/98 12:46:53 PM
Test 1,123456,100030202,5/20/98 12:47:03 PM
Test 1,123456,100030302,5/20/98 12:47:12 PM
Test 1,123456,100030402,5/20/98 12:47:21 PM
Test 1,123456,100030502,5/20/98 12:47:30 PM
Test 1,123456,100030602,5/20/98 12:47:40 PM
Test 1,123456,100030702,5/20/98 12:47:49 PM
Test 1,123456,100030802,5/20/98 12:47:58 PM
Test 1,123456,100030902,5/20/98 12:48:07 PM
Test 1,123456,100031002,5/20/98 12:48:16 PM
Test 1,123456,100031102,5/20/98 12:48:25 PM
Test 1,123456,100031202,5/20/98 12:48:34 PM
Test 1,123456,100031302,5/20/98 12:48:43 PM
Test 1,123456,100031402,5/20/98 12:48:52 PM
Test 1,123456,100031502,5/20/98 12:49:01 PM
Test 1,123456,100031602,5/20/98 12:49:12 PM
Test 1,123456,100031702,5/20/98 12:49:21 PM
Test 1,123456,100031802,5/20/98 12:49:30 PM
Test 1,123456,100031902,5/20/98 12:49:39 PM
Test 1,123456,100032002,5/20/98 12:49:48 PM
Test 1,123456,100032102,5/20/98 12:49:57 PM
Test 1,123456,100032202,5/20/98 12:50:06 PM
Test 1,123456,100032302,5/20/98 12:50:15 PM
Test 1,123456,100032402,5/20/98 12:50:24 PM
Test 1,123456,100032502,5/20/98 12:50:33 PM
Test 1,123456,100032602,5/20/98 12:50:42 PM
Test 1,123456,100032702,5/20/98 12:50:51 PM
Test 1,123456,100032702,5/20/98 12:51:01 PM
Test 1,123456,100032702,5/20/98 12:51:10 PM
Test 1,123456,100032702,5/20/98 12:51:19 PM
Test 1,123456,100032702,5/20/98 12:51:28 PM
Test 1,123456,100032702,5/20/98 12:51:38 PM
Test 1,123456,100032802,5/20/98 2:29:51 PM
Test 1,123456,100032902,5/20/98 2:30:08 PM
Test 1,123456,100033002,5/20/98 2:30:22 PM
Test 1,123456,100033102,5/20/98 2:30:31 PM
Test 1,123456,100033202,5/20/98 2:30:40 PM
Test 1,123456,100033302,5/20/98 2:30:55 PM
